"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113328",1742.65647184423,0.246955208868897,0.0605753479005714,4.07682691768027,4.56544506133362e-05,0.00144725653168546
"ENSG00000126821",502.795418482916,0.503178298820364,0.123448386202154,4.07602168242509,4.58127489229445e-05,0.00144895892883459
"ENSG00000223501",1645.32498242597,-0.21563613200254,0.0529124085832399,-4.07534145158615,4.59468784991189e-05,0.00144989090626035
"ENSG00000129317",182.262338435377,0.456788388901488,0.112120453836266,4.07408615709454,4.61953788197661e-05,0.00145441950634141
"ENSG00000149313",732.508834146747,0.282097226405515,0.0692776564586042,4.07197992579437,4.6615197643186e-05,0.00146430914501373
"ENSG00000137770",955.541847190744,0.387721794500816,0.0953182740291591,4.06765437634977,4.7488747048761e-05,0.00148837468974318
"ENSG00000117500",2231.4019365818,0.349638023249595,0.0860017338117652,4.06547644742674,4.79344352206818e-05,0.00149895198896638
"ENSG00000111276",3954.12169271276,0.275344554803344,0.0677744346257111,4.062661036185,4.85164555058259e-05,0.00151033361375777
"ENSG00000197860",810.146928019284,0.360743513086018,0.0887859049741093,4.06307187150048,4.84311094218322e-05,0.00151033361375777
"ENSG00000135899",4935.4238562107,-0.303245679764499,0.0746731230503718,-4.06097491810997,4.88682218960899e-05,0.00151586119055669
"ENSG00000145779",3224.22572335338,0.312411136778588,0.076934121373695,4.06076174264864,4.89128674062543e-05,0.00151586119055669
"ENSG00000169288",315.489874158495,0.36122103352201,0.0889828616445399,4.05944500824193,4.91894903462265e-05,0.00152103127179972
"ENSG00000107371",317.522729570891,0.272550906883262,0.0671673818144712,4.05778667443221,4.95399876709403e-05,0.00152845757061367
"ENSG00000172115",837.432089295945,0.36926256945769,0.0910226031617664,4.05682277402496,4.97447995079871e-05,0.00153136601685366
"ENSG00000243811",577.297197484436,-0.306184272699993,0.0754957803081622,-4.05564750043242,4.99956104197506e-05,0.00153567448147407
"ENSG00000166987",4879.97264799244,-0.537501474757868,0.132601098428953,-4.0535220380988,5.04522446200826e-05,0.00154155335559927
"ENSG00000225921",633.873503227882,0.235310320571086,0.0580553808843276,4.05320431950882,5.05208419434106e-05,0.00154155335559927
"ENSG00000241127",135.237975400302,0.303028743305565,0.0747581751226967,4.05345292081059,5.0467159933734e-05,0.00154155335559927
"ENSG00000178074",268.58257686451,0.44897949400334,0.110796277066014,4.0522976574008,5.07170820631548e-05,0.00154414008312282
"ENSG00000141699",2124.75233366383,-0.275323958612215,0.0679725890672968,-4.05051451460277,5.11051393731377e-05,0.00155254275380719
"ENSG00000084070",31605.2924323132,-0.364086374841137,0.0899575314118812,-4.04731398390786,5.18087246693943e-05,0.0015597586976049
"ENSG00000143409",2871.37468588624,-0.385854740965044,0.0953101000925996,-4.04841397281256,5.15658808105934e-05,0.0015597586976049
"ENSG00000162341",852.492187102665,-0.373863735170741,0.0923787736820112,-4.04707402219545,5.18618446793742e-05,0.0015597586976049
"ENSG00000101236",7635.92391847998,-0.40179373047792,0.0992849033622194,-4.04687638172002,5.19056348513578e-05,0.0015597586976049
"ENSG00000085365",493.590373548404,0.462734208394413,0.114313970938779,4.04792349171591,5.16740304455934e-05,0.0015597586976049
"ENSG00000125347",14642.9392532999,-0.320343817298702,0.0791852383029041,-4.04549918853946,5.22117465686861e-05,0.00156556130999136
"ENSG00000121481",532.194717412983,0.302158841170017,0.0747171826231098,4.04403419082561,5.25392522733972e-05,0.00157197896704832
"ENSG00000148700",7112.06017311307,0.295139813558536,0.0730023317108207,4.04288200995626,5.27981931873302e-05,0.00157293197897653
"ENSG00000067167",3486.71050142998,0.394108043976619,0.0974781026829139,4.04304180251242,5.27622093489019e-05,0.00157293197897653
"ENSG00000164010",502.848329784806,-0.221207326885124,0.0547233333805489,-4.04228531450811,5.29327692642759e-05,0.00157355719445926
"ENSG00000116604",2305.91031635653,-0.349992471047966,0.0866462710875524,-4.03932525491275,5.36051875047279e-05,0.00158098745409095
"ENSG00000177888",300.686039471099,0.512575657595361,0.12687408483245,4.04003432436395,5.34433793628247e-05,0.00158098745409095
"ENSG00000211450",464.404328430625,0.519763541791893,0.128686200239457,4.03899983700449,5.36796024787579e-05,0.00158098745409095
"ENSG00000135506",10012.7759767491,-0.266158061960233,0.0659022770416637,-4.03867778031351,5.37533451870958e-05,0.00158098745409095
"ENSG00000106460",793.139054569908,0.464863062377977,0.115077736784147,4.03955687145576,5.35522821222679e-05,0.00158098745409095
"ENSG00000179021",581.139143281718,0.287692493209235,0.0712652442232011,4.03692566194243,5.41562197869645e-05,0.00158751315948539
"ENSG00000104660",3040.7151264787,0.30479934060531,0.0755067418163821,4.0367168980291,5.42044123609752e-05,0.00158751315948539
"ENSG00000159348",1220.46625946605,-0.246747429064046,0.0611426530083037,-4.035602266564,5.44624103358815e-05,0.00158809650030208
"ENSG00000137486",1961.76585099078,-0.289544346726312,0.0717586710648667,-4.03497364749937,5.46084261866206e-05,0.00158809650030208
"ENSG00000144567",3612.00817095232,-0.300724750498425,0.0745354553562554,-4.03465369683539,5.46828867858291e-05,0.00158809650030208
"ENSG00000112081",6111.90186720941,0.212429600586904,0.0526373249020213,4.03572181873449,5.44346826134235e-05,0.00158809650030208
"ENSG00000137409",4682.60116910932,-0.239761876708849,0.0594440155770115,-4.03340646457894,5.49740685673105e-05,0.00159321291184718
"ENSG00000156711",926.675630250246,-0.391171072829118,0.0969993125756555,-4.03272005174285,5.51349461713427e-05,0.00159453947664219
"ENSG00000159720",4932.8464059507,-0.396391016950836,0.0983656665789487,-4.02977004819757,5.58314426803842e-05,0.001611318698857
"ENSG00000025156",480.932913758957,0.307437727912452,0.076337504576062,4.02734841307426,5.64094122224895e-05,0.00162461452706475
"ENSG00000241258",689.879652413613,-0.2686855444092,0.0667806089666879,-4.0234066230697,5.73623331258925e-05,0.00164863153691491
"ENSG00000143418",4790.73978766298,-0.234298739138193,0.0582662607867498,-4.02117341965205,5.79089515153807e-05,0.00165447098000823
"ENSG00000158773",4835.13561306343,-0.237165942422539,0.0589695039007112,-4.02184055714395,5.77451425115588e-05,0.00165447098000823
"ENSG00000115541",307.943050987539,0.35741581557883,0.0888847970864128,4.0211130282646,5.79238017255462e-05,0.00165447098000823
"ENSG00000117682",550.483915059391,-0.190364692543116,0.0473619766823648,-4.01935700065487,5.83571885056458e-05,0.00165783774103521
"ENSG00000067955",1377.4334966136,0.329578696762386,0.0819897270110647,4.01975599599092,5.82584478736932e-05,0.00165783774103521
"ENSG00000124795",2809.20949946986,0.323172473029574,0.0804075359073133,4.01918140361991,5.84006942629887e-05,0.00165783774103521
"ENSG00000244617",393.338444345011,-0.590586479899289,0.147006730592879,-4.0174111587779,5.88410075753993e-05,0.00166692122278529
"ENSG00000100307",2660.71160283666,-0.286429140569548,0.07139317741612,-4.01199597687151,6.02075263999621e-05,0.00170215278207893
"ENSG00000117533",910.961288847177,0.35938683621469,0.0896057366987249,4.01075700569296,6.05243771470622e-05,0.00170762565502699
"ENSG00000180773",414.406933594635,0.328359683595435,0.0818908022914768,4.00972605478565,6.0789232250014e-05,0.00171142673700558
"ENSG00000100852",518.797796474212,0.45001182387656,0.112282903300046,4.0078392226288,6.1276810911338e-05,0.00171142673700558
"ENSG00000161929",1730.77930283957,-0.272489716328837,0.0679856799405804,-4.00804576150439,6.12232590209597e-05,0.00171142673700558
"ENSG00000073008",231.351464222795,-0.361667366376075,0.0902312078126324,-4.00822924954177,6.1175720978239e-05,0.00171142673700558
"ENSG00000112110",608.015274832873,0.24599436223439,0.0613581167385276,4.00915763569918,6.0935730158096e-05,0.00171142673700558
"ENSG00000170385",739.856682947429,0.370383938665704,0.0924347686298117,4.00697642408821,6.15009993371934e-05,0.00171149183263103
"ENSG00000198843",2666.50623777682,0.321145116551477,0.0801484340435062,4.00687949033605,6.15262349419079e-05,0.00171149183263103
"ENSG00000136710",1018.79569354017,0.197621800838695,0.0493702330490744,4.00285331127073,6.25831078308959e-05,0.00173740239034349
"ENSG00000102471",70.6774299869861,0.62127209122367,0.155271669019685,4.00119413377922,6.30236234852445e-05,0.00174613251228218
"ENSG00000111271",778.67709959216,-0.253523656760969,0.0633838493806032,-3.99981476730179,6.3392081505611e-05,0.00175283533951543
"ENSG00000180917",818.723136656516,0.315223392947348,0.0788359902966468,3.99847064470446,6.37530860688027e-05,0.00175930577950423
"ENSG00000049247",32.9622941710058,0.923320040545477,0.231372350275417,3.99062394208465,6.58996999278779e-05,0.00181492752107533
"ENSG00000152332",2989.26453192443,0.365110915924528,0.0915043866027319,3.99009194509619,6.60476868153787e-05,0.00181539405843937
"ENSG00000181690",144.141177243178,0.539231259535229,0.135235519850154,3.98734933050663,6.68156097712575e-05,0.00183286463794303
"ENSG00000117155",270.224452883997,0.3421893120225,0.0858561993451807,3.98560982936997,6.73070349665711e-05,0.00184269635452946
"ENSG00000176393",2389.86867016041,-0.366010085600586,0.0918544933726689,-3.98467262908547,6.75732185336875e-05,0.0018456958159617
"ENSG00000110713",4665.3496215846,-0.245385681225487,0.0615931514598419,-3.98397671509756,6.77715160979374e-05,0.0018456958159617
"ENSG00000167005",1782.21411944363,0.269801882226441,0.0677244188145076,3.98381982376858,6.78162975763016e-05,0.0018456958159617
"ENSG00000255823",22.8249395889209,-1.38128476511542,0.34696457575609,-3.98105415259004,6.86103147617935e-05,0.00186364449097083
"ENSG00000175224",2960.72490053074,-0.232357741180292,0.0583764547716987,-3.9803332026415,6.8818738432344e-05,0.00186564771722752
"ENSG00000180376",741.535371905492,0.363219815509938,0.0912756244617211,3.97937365700811,6.90970685013654e-05,0.00186953455068245
"ENSG00000131242",2135.96448526083,-0.256882537429038,0.0646049741102389,-3.97620370516217,7.00241490124552e-05,0.00189092502196792
"ENSG00000175063",75.2465060350942,-0.450838385681615,0.113400109084704,-3.97564331569437,7.01892590688343e-05,0.0018916961203902
"ENSG00000147874",641.887864913056,0.24865484518702,0.0625697406835485,3.97404308329504,7.0662772568392e-05,0.00190075997745618
"ENSG00000169599",326.918643222751,0.22159684806642,0.0557873857198132,3.97216763623535,7.12215690523004e-05,0.00191207828697968
"ENSG00000132275",611.446048707931,-0.177023677299063,0.0445762990313222,-3.97125111653337,7.14961676323245e-05,0.00191573773735124
"ENSG00000183647",126.663744869609,-0.368445382782204,0.0928271882731195,-3.96915375372731,7.21283317068632e-05,0.00192894551956598
"ENSG00000139977",442.4534882278,0.314203904299978,0.0792317373934042,3.96563188738222,7.32017623292404e-05,0.00195035044744768
"ENSG00000135074",3488.58952240191,-0.321477107952561,0.0810663649463623,-3.9656040845703,7.32102961577127e-05,0.00195035044744768
"ENSG00000114648",827.734756125401,-0.167586729966454,0.0422659451162767,-3.96505341369775,7.33795137425728e-05,0.00195050778722087
"ENSG00000005238",3142.58717524154,-0.365825528026084,0.0922713877822173,-3.96466918747901,7.34978029978556e-05,0.00195050778722087
"ENSG00000211584",480.767324739161,-0.39047753357215,0.0985643087918184,-3.9616524313775,7.44328390592692e-05,0.00197154516154504
"ENSG00000151287",143.227025154266,0.344079048899399,0.0868954715034774,3.95968907177896,7.50474086988648e-05,0.00197648622187333
"ENSG00000152082",371.136362670867,0.785900859654378,0.198466130380164,3.95987395002349,7.49893342022391e-05,0.00197648622187333
"ENSG00000164574",1675.69302465825,-0.198970475418077,0.0502386725814494,-3.96050423297902,7.47916671218286e-05,0.00197648622187333
"ENSG00000182359",126.85677589468,0.329591262812812,0.0832489614174132,3.95910359962606,7.52315996661432e-05,0.00197757751456372
"ENSG00000093072",7803.00073297109,-0.318378810767455,0.0804305533992717,-3.95843118456447,7.54436705064872e-05,0.00197939615061812
"ENSG00000124357",6042.34124876369,-0.29442553894984,0.0744031080201446,-3.95716720422653,7.58438442013812e-05,0.00198613378775375
"ENSG00000196911",413.768902667864,0.522643040861762,0.132140677413208,3.95520176748786,7.64700870293381e-05,0.00199875493512721
"ENSG00000111605",1832.20738959726,0.372847635966625,0.0943250041954416,3.95279744906328,7.7242819381529e-05,0.00201136236257955
"ENSG00000161217",3104.18936401305,-0.190010676725538,0.048064481894834,-3.95324508316317,7.70983956381656e-05,0.00201136236257955
"ENSG00000205707",309.769292942898,0.492223368593126,0.124563099327837,3.95159859741163,7.76308753644342e-05,0.00201767451486587
"ENSG00000113851",1771.92801867157,0.238656759823675,0.0604032691554013,3.95105700669404,7.7806786505611e-05,0.00201845957577196
"ENSG00000134516",9471.79613634573,-0.254536167472439,0.0644300708776506,-3.95058028037545,7.79619412016669e-05,0.00201870424573214
"ENSG00000179583",2790.33045566621,-0.485587028257074,0.122934315468084,-3.94997138437835,7.81605370908912e-05,0.00202007074686589
"ENSG00000136100",1640.22703980984,0.285561054125031,0.0723793062989416,3.94534113031706,7.96864513285789e-05,0.00204871320335995
"ENSG00000135709",3345.25924172155,-0.406946961360334,0.10314824669865,-3.94526300140843,7.97124389382093e-05,0.00204871320335995
"ENSG00000075303",742.861799286687,0.34692573229388,0.0879179048717407,3.94601910498201,7.94612762267558e-05,0.00204871320335995
"ENSG00000169627",10.7415782366095,1.9487896331297,0.494240549157684,3.94299827574033,8.0469234159062e-05,0.00205546698218076
"ENSG00000108883",2749.54393484385,-0.220328311318631,0.0558882115222136,-3.94230384758436,8.0702645948724e-05,0.00205546698218076
"ENSG00000269693",16.2275582324037,-0.620026791824224,0.157223803993051,-3.94359362944577,8.02696315673757e-05,0.00205546698218076
"ENSG00000100227",3151.20847511491,-0.190998250514352,0.0484353425738199,-3.94336532715245,8.03461184577684e-05,0.00205546698218076
"ENSG00000163527",4428.49444299272,0.25041146915188,0.0635215940561256,3.94214712134938,8.07554133506935e-05,0.00205546698218076
"ENSG00000135045",168.830389203281,0.301855257865116,0.0765776261276933,3.94182051767669,8.08654807831167e-05,0.00205546698218076
"ENSG00000180008",693.784745461967,0.377996620473861,0.0959197884351171,3.94075744578553,8.12247252771087e-05,0.00206081706824869
"ENSG00000188243",1461.19092408509,0.368584224793179,0.0936104653489738,3.93742540878437,8.23605213994825e-05,0.00208581408217008
"ENSG00000115207",1929.76410658281,-0.24224832296684,0.0615439222430958,-3.93618596504087,8.27868299197492e-05,0.00209278458919395
"ENSG00000111725",1062.88944131567,-0.196068823314556,0.0498222298390685,-3.9353682873665,8.30692121993223e-05,0.00209609799015885
"ENSG00000174720",1174.74620747797,0.300785788422186,0.0764844732489516,3.93263855584321,8.40185222901012e-05,0.00211619743506322
"ENSG00000120802",2420.72673784154,0.272795427722375,0.0693760096124807,3.93212912138,8.41968180903914e-05,0.00211683942106387
"ENSG00000185716",336.615791286555,0.353575996391542,0.0899375043245154,3.93135209885031,8.44694551675709e-05,0.00211984667108036
"ENSG00000115738",2129.42050329308,0.285629108069041,0.0726711010344675,3.93043595051035,8.47919795732424e-05,0.0021227153176195
"ENSG00000135930",2083.48120009326,-0.19260817441863,0.0490077491245758,-3.93015753343471,8.48902249304268e-05,0.0021227153176195
"ENSG00000164603",548.364268721946,0.346948465481997,0.0882977535913913,3.92930115852713,8.51930896566581e-05,0.00212645021804268
"ENSG00000047932",1091.9449228989,0.330743013792629,0.0841894908741465,3.92855462550606,8.54579405290122e-05,0.00212922455062663
"ENSG00000143552",5.11976476890497,1.43369271219935,0.365000004019691,3.92792519564468,8.56818505311071e-05,0.00213026058192404
"ENSG00000138942",1554.58153830086,-0.232818715363239,0.0592779980231779,-3.92757385754165,8.58070746201987e-05,0.00213026058192404
"ENSG00000198252",770.03557790412,0.384690868314082,0.0980135825510471,3.92487304617938,8.67754894338785e-05,0.00215044875693653
"ENSG00000138138",855.240766954514,0.304058660683577,0.0775140861345044,3.9226245943991,8.75895719378595e-05,0.0021667470358128
"ENSG00000174842",200.598931850747,0.347143820151943,0.0885557338315645,3.9200603408947,8.85268004930484e-05,0.00217782929887375
"ENSG00000143376",2898.74652119447,-0.291868918786799,0.0744509844942941,-3.92028286488499,8.84450945962689e-05,0.00217782929887375
"ENSG00000153487",472.527352239583,0.247340475399261,0.0631029708999755,3.91963281398145,8.86839790841463e-05,0.00217782929887375
"ENSG00000100888",2550.03890383697,-0.285263378073965,0.0727930458631345,-3.91882733702773,8.89808260421963e-05,0.00217782929887375
"ENSG00000164284",542.867239267509,0.334651634248872,0.08537429188441,3.91981739306211,8.86160869966353e-05,0.00217782929887375
"ENSG00000131013",611.494708760494,0.278181173712519,0.0709822874159398,3.91902239050768,8.890885587546e-05,0.00217782929887375
"ENSG00000066557",297.265269359709,0.387974161632041,0.099027233388681,3.91785318397461,8.93410902689263e-05,0.00218279034126179
"ENSG00000123091",2074.89187086665,0.436328099415741,0.111432726717819,3.9156189771848,9.01725623211083e-05,0.00219922624266604
"ENSG00000125875",1688.74653340459,-0.14916736272317,0.0381059571509153,-3.91454181645157,9.05760400413328e-05,0.00220518432810647
"ENSG00000120137",944.935987811783,0.397503591920569,0.101557858665531,3.91406039024219,9.0756921242522e-05,0.00220571163153098
"ENSG00000198920",500.939055683073,-0.225940381532255,0.0577546167373257,-3.9120748140336,9.15065526884766e-05,0.00222003550681868
"ENSG00000127526",1016.69523766224,-0.250778325178878,0.0641168425505279,-3.91127066154653,9.18118119397159e-05,0.0022235472566449
"ENSG00000161638",8200.31726761352,-0.344609165284466,0.0881502859974182,-3.90933689420541,9.25498192313131e-05,0.00222423741505505
"ENSG00000181222",5714.63494657802,-0.51921017765732,0.132779862974905,-3.91030812974591,9.2178457180729e-05,0.00222423741505505
"ENSG00000136504",1668.58679805707,-0.172837859045503,0.0441994047597598,-3.91041146334302,9.21390294409047e-05,0.00222423741505505
"ENSG00000196950",644.354166841553,0.38003319111588,0.0971987200199594,3.90985798000057,9.23504013099255e-05,0.00222423741505505
"ENSG00000165280",6298.94771321067,-0.22832480840499,0.0584086333700922,-3.90909348894135,9.26431089646114e-05,0.00222423741505505
"ENSG00000132716",3098.49926923601,-0.169285636160631,0.0433312052250055,-3.90678346659372,9.35329012109094e-05,0.00224171501812237
"ENSG00000110042",463.087532589538,-0.39847504421467,0.102077874902781,-3.90363773338913,9.47575840252399e-05,0.00226714475216174
"ENSG00000204084",1050.32327736659,-0.331478769413941,0.084961315619278,-3.90152585324052,9.55882503166069e-05,0.00227132767004452
"ENSG00000095485",1341.65557479158,-0.211611479206305,0.0542295102103156,-3.90214623708794,9.5343524054598e-05,0.00227132767004452
"ENSG00000157538",1889.87371006354,-0.133275379701378,0.0341568003033413,-3.90186956968392,9.54525894008942e-05,0.00227132767004452
"ENSG00000106560",2843.45205412421,0.238693843917986,0.0611751874387914,3.90180813351508,9.54768241967937e-05,0.00227132767004452
"ENSG00000122068",1388.11813856435,0.237789326195358,0.0610089105262304,3.89761633414387,9.71441593926909e-05,0.00230434595901875
"ENSG00000196449",268.728715116624,-0.24718419092702,0.0634488796089815,-3.8958007209954,9.78748394696029e-05,0.00231770966012378
"ENSG00000135845",1054.60900389492,0.391275173431511,0.1004598752636,3.89484032709409,9.8263438092308e-05,0.00232294096910024
"ENSG00000204256",8340.62000091576,-0.196158911974349,0.0503759254063971,-3.89390190635464,9.86445525129605e-05,0.00232797782957758
"ENSG00000176396",229.479530564953,0.267826373686877,0.0688059934605489,3.89248610792082,9.92221829230521e-05,0.00233762738100857
"ENSG00000188010",30.0047609584005,0.504820791751913,0.129759634234782,3.89043013822395,0.00010006668411117,0.00235352084039396
"ENSG00000088986",1974.04010622924,0.258940937789419,0.0665971908979212,3.88816606673873,0.000101004512607114,0.00236871302638283
"ENSG00000181163",7160.94194494294,0.309565763445213,0.0796198880246378,3.88804570221727,0.000101054601789667,0.00236871302638283
"ENSG00000196275",132.668355725245,-0.411942644032681,0.106002287305005,-3.88616750171985,0.000101839250839789,0.00238307287480337
"ENSG00000105053",1699.71069451585,-0.218059166385823,0.0561750627953029,-3.8817787739804,0.000103695190157793,0.00241021723029515
"ENSG00000164120",188.580693646123,0.492434132528727,0.126839717453727,3.88233388101305,0.00010345869106101,0.00241021723029515
"ENSG00000093144",1364.87399193131,0.320976315774545,0.0826833925042247,3.88199257496775,0.000103604041536531,0.00241021723029515
"ENSG00000164830",836.422372344825,0.32419934295249,0.0835123501309391,3.88205268375489,0.000103578429302723,0.00241021723029515
"ENSG00000139083",2275.86666861396,-0.201605462550663,0.0519442282190044,-3.88119083607644,0.000103946232927011,0.00241200530106849
"ENSG00000085231",1115.4088187402,0.217115892874805,0.0559522846149333,3.88037583038849,0.000104295179829246,0.00241605539494072
"ENSG00000143624",3568.60684943446,-0.35141025660096,0.0906215586414794,-3.87777767088759,0.000105414983044036,0.00243229196597964
"ENSG00000165506",131.686657095449,0.306247124007457,0.0789799726151385,3.87752887051213,0.000105522808890043,0.00243229196597964
"ENSG00000104412",465.643468398388,0.298424894804623,0.0769507830898362,3.87812680809533,0.000105263848236744,0.00243229196597964
"ENSG00000164187",451.213719944571,0.427491685370102,0.11027070574851,3.87674752300094,0.000105862108659558,0.00243605945392169
"ENSG00000185127",912.050925136532,0.311225489243268,0.0802997340834507,3.87579725880325,0.000106276147869182,0.00244153147003611
"ENSG00000164088",4167.35439947135,-0.246997146815547,0.0637355334202235,-3.87534446737954,0.0001064739705098,0.00244202634680837
"ENSG00000081019",1162.01956576008,0.320379325328198,0.0826904736618131,3.87444056299016,0.000106869922114003,0.00244449814953675
"ENSG00000143614",2384.13296582386,-0.292842985391349,0.0755940084224411,-3.87389148297122,0.000107111122267293,0.00244449814953675
"ENSG00000138326",23602.8690186295,0.387566005102085,0.100038685520042,3.87416131157022,0.000106992527704055,0.00244449814953675
"ENSG00000160710",21122.0204946916,-0.297161359806885,0.0767340667814032,-3.87261319869083,0.000107674639031734,0.00245331706333324
"ENSG00000125834",1259.68918491716,-0.26109746356654,0.0674831337458239,-3.8690773393833,0.000109247987322427,0.00248507778058716
"ENSG00000183955",532.602784583769,-0.202541146885247,0.0523693144808604,-3.86755390810529,0.000109932531295387,0.00249654976399181
"ENSG00000132155",9424.0208264471,-0.272360090310172,0.0704358396468679,-3.86678275826138,0.000110280583164652,0.00250035502222574
"ENSG00000126777",2421.33890724811,0.256094796502231,0.0662373700418679,3.86631891242596,0.000110490436443843,0.00250101963407935
"ENSG00000168564",752.979222567802,0.258544837157581,0.0669190162929018,3.86354808364098,0.000111751883335224,0.0025254467207877
"ENSG00000136897",552.601036200501,0.299013237529445,0.0774112695856585,3.86265771288734,0.000112160109088438,0.00253054395961259
"ENSG00000141480",20303.451714015,-0.285871531611803,0.0740496794557899,-3.86053705718575,0.000113138080036537,0.00254432114082168
"ENSG00000154153",370.264824406634,0.400485098152902,0.10373010271276,3.86083776723799,0.000112998915513771,0.00254432114082168
"ENSG00000120049",104.255135135959,-0.453392182618581,0.117512755753757,-3.85823802454812,0.000114207396187864,0.0025642059309408
"ENSG00000168961",3527.29801596933,-0.392913205961352,0.101885349128152,-3.85642498478506,0.000115057384672162,0.00257910995123537
"ENSG00000104427",75.6394996891045,0.649991090877397,0.168681529618167,3.85336256049336,0.000116506673826417,0.00260737795237052
"ENSG00000125821",329.838130491216,-0.236087824831398,0.0612752445391487,-3.85290710150592,0.000116723684319412,0.002608021288511
"ENSG00000152601",11022.2873089772,0.35259897373828,0.0915469546791006,3.85156420521299,0.000117365749081954,0.00261393524442493
"ENSG00000155849",2224.87532233606,-0.22975003701691,0.059646405201122,-3.85186728759621,0.000117220549163018,0.00261393524442493
"ENSG00000148481",405.702153944989,0.307403693116282,0.0798416228598514,3.85016839720152,0.000118036641075333,0.00261625854210653
"ENSG00000243449",16.0316874754345,1.05809183457222,0.274807526605044,3.85030150972874,0.000117972505181208,0.00261625854210653
"ENSG00000113761",373.455401803851,-0.238477861465993,0.0619324985192897,-3.85060940810769,0.000117824280364877,0.00261625854210653
"ENSG00000123545",253.182228613414,0.308939713161734,0.0802494017305217,3.84974475198154,0.000118240979502545,0.00261660110071687
"ENSG00000128590",505.850817927302,0.371328352744254,0.0964932307939387,3.84823214736405,0.000118973284841396,0.00262860751978925
"ENSG00000129084",699.821073973695,0.280758855024884,0.0729681288267918,3.84769158177723,0.000119236027432875,0.00263021765609493
"ENSG00000139163",1402.53873888178,0.388794636199878,0.101091659240208,3.84596156717586,0.000120080585444673,0.00264043865105565
"ENSG00000133641",266.599519541626,0.413949033577113,0.107628712527604,3.84608366908548,0.000120020793259711,0.00264043865105565
"ENSG00000025800",1626.04653869682,-0.209632591395335,0.0545302814299909,-3.8443335683949,0.000120880489938169,0.00264706192267967
"ENSG00000163376",254.971741209683,0.406111821754553,0.105630654074665,3.84463984732588,0.000120729619539298,0.00264706192267967
"ENSG00000081791",2252.7198431137,-0.170751402743583,0.0444181329046545,-3.84418235476282,0.00012095504201662,0.00264706192267967
"ENSG00000164252",912.078658666902,0.263644701822793,0.0686065130636154,3.84285237727107,0.000121612623948523,0.00265725501507711
"ENSG00000115459",847.038529066058,-0.203475181155991,0.0529719423903123,-3.8411878434951,0.000122440370159946,0.00267112826429248
"ENSG00000114209",1286.97341433351,0.279418603586417,0.0727739363655717,3.83954225291304,0.000123263915199599,0.00268486637933969
"ENSG00000139921",800.368130288279,0.328276795507291,0.0855566705251854,3.83695150234552,0.00012457106082506,0.0027081388081106
"ENSG00000081307",536.654377054841,0.292018014801045,0.0761127319655772,3.83665133624573,0.000124723349424281,0.0027081388081106
"ENSG00000116918",814.760204001028,0.407533456185698,0.106307631304374,3.83352964585273,0.000126317569447142,0.00271322367785861
"ENSG00000122958",1072.43366548143,0.265233644401505,0.0692182398027424,3.83184613127069,0.00012718527828463,0.00271322367785861
"ENSG00000111653",1470.87271166996,-0.170256156276564,0.0444346346741997,-3.83160922836215,0.000127307831560535,0.00271322367785861
"ENSG00000089159",13580.5667957735,-0.37064201107597,0.096648010215806,-3.83496784101774,0.000125580724384699,0.00271322367785861
"ENSG00000198133",712.034625933559,-0.30691523110395,0.0800827153549509,-3.83247782924953,0.00012685903517753,0.00271322367785861
"ENSG00000157823",524.750700748152,-0.255669941200526,0.0667019145403362,-3.83302252959946,0.00012657835581662,0.00271322367785861
"ENSG00000121058",441.606254225583,0.212620794551241,0.0554755405025973,3.83269442036867,0.000126747357473137,0.00271322367785861
"ENSG00000187514",12832.2731231555,0.221957196945945,0.057905153667115,3.83311644800965,0.000126530019677292,0.00271322367785861
"ENSG00000142197",993.956480018633,-0.282512601302551,0.0737102387800393,-3.83274570776529,0.000126720926476797,0.00271322367785861
"ENSG00000114745",1243.53795581234,-0.213670219541698,0.0557565687095644,-3.83219815148067,0.000127003378529442,0.00271322367785861
"ENSG00000112335",3280.93163794404,0.278789282646066,0.0727391172806377,3.83272842823289,0.00012672983091577,0.00271322367785861
"ENSG00000175606",425.91310301472,0.285406946821529,0.0744267629227605,3.83473545823459,0.000125699508336182,0.00271322367785861
"ENSG00000065457",542.97552151204,-0.293677634852061,0.0766664289596663,-3.83058972273983,0.0001278365076979,0.00272030590036715
"ENSG00000180329",326.591447419077,0.243292495628802,0.0635594290971517,3.82779548345101,0.000129296119156884,0.00274714591822134
"ENSG00000138767",2871.05455875894,0.265875404419777,0.0695171156152773,3.82460351046769,0.000130982707298566,0.00277871890383925
"ENSG00000147679",412.3435300196,0.279299832482613,0.0730387828651617,3.82399352133557,0.000131307366398657,0.00278134701333424
"ENSG00000158158",341.812032596655,-0.298225523320491,0.0780357295156279,-3.82165355756387,0.000132559830099821,0.00279080748688879
"ENSG00000168152",87.0840305674721,0.30867258086543,0.0807529000194022,3.8224333837084,0.000132141183499247,0.00279080748688879
"ENSG00000145337",1031.17367221552,0.220473673683157,0.0576892554090318,3.82174587139219,0.000132510206648695,0.00279080748688879
"ENSG00000104231",714.475429948815,0.26995061560488,0.0706252825685358,3.82229430859856,0.000132215754029838,0.00279080748688879
"ENSG00000128513",537.845711087878,0.229447899335769,0.0600464856813343,3.82117115984848,0.00013281942874348,0.00279202966067287
